Iteration,Average Episodic Length,Average Episodic Return,Episodic Return STD,Average Loss
125,200.0,123.92,17.673273246398267,-0.00096
126,200.0,123.28,19.787202483048496,-0.00178
127,197.27,119.14,31.40362244693155,-0.00173
128,192.27,127.12,32.45607040833798,-0.00303
129,200.0,138.3,19.460982325709036,-0.00031
130,200.0,133.65,16.73314188922834,-0.00126
131,200.0,148.94,16.441197656589797,-0.002
132,193.09,133.25,32.67698504100014,-0.00223
133,200.0,145.76,15.307135505653616,-0.00179
134,200.0,136.76,14.024687106739808,-0.00113
135,191.82,127.62,32.55604455804876,-0.0023
136,200.0,134.86,21.384548940651314,-0.00119
137,200.0,141.32,15.832559098740074,-0.00126
138,200.0,132.65,19.145468811711822,-0.00105
139,200.0,149.36,17.28049671108999,-0.00274
140,200.0,136.61,19.548314021221096,-0.00262
141,200.0,142.93,24.62766712955599,-0.00098
142,200.0,131.69,22.729191950084257,-0.00182
143,195.55,129.75,36.06268001269015,-0.00314
144,200.0,135.94,22.70381884712558,-0.00164
145,200.0,147.35,13.13562720405971,-0.00152
146,200.0,133.39,20.64018506990681,-0.00059
147,200.0,123.99,22.708145518449275,-0.00196
148,200.0,133.85,19.681641847929598,-0.00076
149,200.0,118.82,24.3758685745885,-0.00069
150,200.0,144.4,21.926901099665233,-0.0014
151,200.0,139.36,27.763521152287463,-0.0015
152,192.27,124.72,30.061761388930595,-0.00285
153,200.0,129.55,24.286275487984003,-0.00086
154,200.0,143.71,17.432989151480854,-0.00146
155,200.0,140.8,17.25699862727473,-0.0011
156,200.0,140.5,27.375324908738584,-0.00211
157,193.45,142.19,42.14848533944689,-0.00072
158,180.75,119.19,56.105026861492526,-0.00216
159,200.0,142.14,15.15875141816575,-0.00144
160,200.0,143.5,23.166553906902745,-0.00121
161,193.82,132.84,32.50950009492858,-0.00281
162,192.18,131.05,37.08843537589402,-0.00227
163,194.27,141.18,32.7090683130524,-0.00317
164,200.0,135.41,27.385647445804352,-0.00142
165,190.64,134.15,33.267564572068466,-0.00236
166,192.27,124.29,29.384931533877978,-0.00181
167,200.0,129.43,29.539543690924187,-0.00141
168,193.27,134.06,32.38152625033612,-0.00352
169,200.0,152.05,21.526614484696598,-0.00081
170,193.0,140.04,28.844473634485418,-0.00109
171,200.0,140.34,21.07307982653312,-0.00117
172,193.64,130.55,37.68251768133076,-0.0021
173,195.36,143.41,41.0513439343165,-0.00138
174,193.73,138.37,43.44647782944343,-0.00148
175,200.0,153.98,15.931796064604109,-0.00113
176,200.0,142.91,16.09091062373604,-0.00212
177,200.0,151.16,16.956919766272527,-0.00134
178,200.0,145.73,21.614535653881198,-0.00212
179,195.64,135.68,33.52467910907502,-0.00362
180,200.0,153.18,16.686452024210134,-0.00168
181,200.0,146.01,19.393073200433847,-0.00107
182,200.0,152.46,22.74012984398584,-0.00167
183,200.0,140.96,15.539585801019411,-0.0023
184,200.0,142.82,24.195768215182696,-0.00119
185,200.0,139.34,18.93184278435614,-0.00184
186,200.0,142.67,15.695953153079929,-0.00169
187,196.36,149.43,29.284138915068546,-0.00144
188,200.0,138.38,21.00889875679824,-0.00374
189,200.0,156.29,25.566503726072632,-0.0011
190,200.0,152.56,15.284312944601844,-0.00256
191,200.0,154.91,21.803013052069833,-0.00245
192,197.36,138.36,33.73581812627791,-0.00147
193,200.0,153.76,22.723304215902814,-0.00176
194,200.0,145.38,23.437921972211566,-0.00107
195,196.64,140.62,28.343587426120692,-0.00218
196,200.0,146.85,17.169523181324774,-0.00323
197,200.0,149.78,19.997373694354184,-0.0006
198,200.0,151.8,18.559276265122875,-0.00225
199,195.27,150.06,36.48255588518867,-0.00208
200,200.0,154.09,25.969277955189447,-0.00177
201,200.0,153.39,17.520571575667567,-0.00384
202,200.0,159.96,17.7963009102293,-0.00091
203,200.0,147.07,12.552575504801741,-0.00083
204,200.0,147.85,17.24707732040702,-0.00318
205,200.0,156.42,14.90986968202253,-0.00151
206,200.0,156.21,21.971181665768047,-0.00312
207,200.0,141.95,21.749694367172154,-0.0017
208,200.0,154.3,22.746191594842806,-0.00082
209,192.09,141.82,37.760292706001444,-0.00212
210,200.0,158.55,19.61032351747026,-0.00384
211,200.0,158.76,24.74273858350964,-0.00154
212,200.0,148.56,20.218282253024864,-0.00054
213,200.0,157.2,19.176346419216294,-0.00184
214,200.0,153.09,19.478420932956574,-0.00021
215,200.0,143.24,20.10468950843475,-0.00194
216,200.0,137.39,19.63685793982644,-0.00034
217,192.0,142.28,26.627697380459352,-0.00211
218,200.0,152.38,16.93260758151628,-0.00156
219,192.64,146.87,32.79433037777341,-0.00542
220,200.0,146.34,27.311311818261533,-0.00232
221,200.0,156.3,16.835362074826417,-0.00203
222,200.0,160.98,12.743523526658466,-0.0022
223,200.0,148.13,24.280864750017365,-0.00223
224,200.0,166.15,20.32173086710453,-0.00089
225,200.0,141.91,24.919463387369913,-0.00157
226,200.0,158.99,16.671381170845578,-0.0011
227,200.0,158.67,19.766878446100982,-0.00158
228,200.0,157.86,24.278611795057184,-0.00186
229,200.0,146.09,15.264291599288658,-0.00183
230,195.73,148.26,35.88381502791787,-0.00253
231,200.0,150.72,23.267269525587675,-0.00157
232,200.0,162.39,25.538418671252813,-0.00204
233,200.0,152.48,19.092853310765957,-0.00371
234,200.0,154.69,18.445168733907746,-0.00114
235,200.0,165.51,22.48785379780793,-0.00057
236,200.0,159.53,19.73033999706112,-0.0041
237,200.0,154.41,22.766985572773827,-0.00028
238,200.0,151.3,19.500704172733883,-0.00292
239,196.18,148.23,31.488813730005226,-0.00082
240,200.0,151.75,27.006719262890524,-0.00145
241,200.0,140.48,19.969656654994527,-0.0022
242,192.27,139.5,33.00622553724345,-0.00141
243,200.0,147.05,24.55144843164768,-0.00132
244,200.0,157.58,15.855469121801514,-0.00243
245,200.0,156.26,11.237690568658765,-0.00242
246,194.82,150.01,29.972369898810985,-0.00174
247,191.64,146.89,35.49414754136713,-0.00149
248,200.0,155.29,14.104028715646411,-0.0028
249,200.0,172.46,17.133367741853835,-0.0025
250,200.0,168.35,24.018942842321557,-0.0008
251,200.0,158.02,16.96539324622081,-0.00205
252,200.0,163.4,21.908717378992165,-0.00193
253,200.0,160.66,19.172404203506158,-0.00137
254,188.64,140.55,48.22275804706208,-0.00112
255,200.0,156.23,24.12449925236456,-0.00089
256,200.0,164.46,22.883328798720598,-0.00237
257,200.0,158.11,23.231840106878067,-0.00197
258,189.82,134.31,52.8722597755376,-0.00153
259,192.82,148.87,43.81523036057847,-0.0017
260,181.58,134.18,63.07658451017071,-0.0011
261,200.0,159.81,25.373102138051923,-0.00151
262,192.55,138.18,44.804159098701774,-0.00365
263,200.0,145.6,23.508186069447248,-0.00134
264,200.0,156.67,17.93553851892427,-0.00099
265,200.0,163.6,17.378905625076403,-0.00135
266,195.18,144.8,33.84414730476981,-0.00182
267,200.0,165.18,20.28922768600395,-0.00162
268,200.0,158.03,24.804044982487266,-0.00087
269,200.0,150.93,32.749452373238704,-0.00117
270,192.55,149.47,32.801714134804776,-0.00207
271,200.0,149.97,26.661915581773435,-0.00303
272,200.0,169.18,21.621873784980007,-0.00142
273,193.0,153.44,29.232260363017463,-0.00133
274,193.91,141.46,35.84983264438996,-0.00169
275,200.0,150.53,22.077826057767908,-0.00268
276,200.0,158.99,22.10883944387564,-0.0012
277,200.0,155.52,15.262831612460522,-0.00168
278,200.0,163.37,20.202791844410502,-0.00159
279,193.27,143.06,39.50264371015379,-0.00127
280,200.0,150.24,16.215947220419714,-0.00207
281,200.0,166.49,16.995788770357976,-0.00188
282,192.73,141.56,37.03203878720398,-0.00184
283,196.45,155.86,27.811419759663508,-0.00139
284,200.0,159.24,22.25860006062135,-0.00229
285,200.0,151.03,22.123120480679706,-0.00148
286,200.0,168.27,12.62143621187503,-0.00158
287,200.0,174.16,18.378387472196984,-0.00121
288,200.0,151.23,17.354954571780443,-0.00097
289,200.0,146.39,29.795746731319117,-0.00147
290,200.0,154.96,16.813794922012626,-0.00254
291,200.0,151.81,14.906346340062973,-0.00082
292,200.0,160.68,22.266954199683035,-0.00199
293,189.27,140.58,39.006683905723115,-0.00186
294,200.0,156.41,20.681053792253813,-0.00117
295,200.0,162.65,16.861819949503346,-0.00114
296,200.0,167.31,24.487958530953435,-0.00053
297,200.0,171.19,25.65768113164231,-0.00186
298,200.0,175.84,23.138034987948743,-0.00213
299,186.64,139.4,43.40204363937031,-0.00147
300,194.91,156.51,26.392291978900058,-0.00226
301,200.0,170.29,18.16162085589977,-0.0032
302,187.0,143.47,43.911118842895995,-0.00156
303,200.0,168.51,16.399476723542104,-0.00131
304,200.0,161.43,12.844230875503367,-0.00112
305,194.82,160.96,32.8597223924378,-0.00247
306,190.36,143.35,42.68633968565641,-0.00429
307,200.0,149.33,23.851033970367617,-0.0005
308,200.0,165.12,22.893775381845938,-0.00428
309,200.0,151.98,15.351252867194779,-0.00164
310,200.0,161.17,21.888268691245685,-0.00173
311,198.73,152.73,36.88099780455385,-0.00311
312,200.0,159.04,23.062821459491683,-0.00202
313,200.0,161.18,24.04877325271112,-0.00163
314,200.0,161.57,12.92022090543445,-0.00125
315,188.55,140.55,49.75691659137218,-0.00282
316,200.0,164.36,21.509095891576095,-0.00127
317,200.0,160.22,23.028209778843344,-0.00182
318,200.0,170.01,24.233660618085985,-0.00155
319,200.0,166.6,20.764490786331844,-0.00094
320,196.0,158.42,46.42031079108486,-0.0011
321,195.36,161.78,37.61616278115118,-0.00215
322,187.36,140.52,43.389094802920496,-0.0033
323,195.18,160.14,36.01319046299399,-0.00287
324,200.0,172.92,15.680989420026528,-0.00103
325,200.0,175.95,18.452762282364365,-0.00258
326,200.0,156.61,14.96331904353919,-0.0015
327,186.55,153.9,45.398640594769695,-0.00152
328,200.0,178.42,24.16392695966484,-0.00165
329,200.0,167.83,17.298327441390672,-0.00327
330,200.0,165.48,24.89793383973328,-0.00215
331,200.0,180.11,14.140982683484554,-0.00095
332,193.36,165.37,41.12238493160844,-0.00133
333,194.36,166.42,40.21427911795672,-0.00245
334,200.0,177.63,20.37567031011856,-0.00194
335,180.5,152.16,57.65619989042157,-0.00248
336,193.36,165.08,33.75759272368064,-0.00235
337,200.0,177.03,13.420206790626063,-0.00318
338,190.73,158.16,52.469965873762625,-0.00211
339,187.0,163.14,47.53197000182486,-0.00158
340,187.0,144.0,46.10884925283817,-0.00121
341,187.55,154.52,52.211806335986005,-0.00255
342,193.82,160.53,39.81747182191191,-0.00312
343,200.0,180.55,24.209462775273224,-0.00209
344,200.0,174.94,28.279971676393647,-0.00211
345,193.45,162.07,48.7350780096156,-0.00272
346,193.91,151.84,39.52062483188437,-0.00233
347,200.0,184.78,19.456375166726804,-0.00149
348,200.0,174.05,23.499026842888092,-0.00105
349,200.0,161.86,16.113993008474488,-0.00367
350,200.0,174.04,23.8470511400975,-0.00054
351,200.0,171.82,25.377591084337787,-0.00344
352,200.0,171.43,19.86784358295032,-0.00081
353,195.55,162.48,39.65019268526594,-0.00359
354,200.0,184.24,12.253375402579723,-0.00298
355,200.0,180.73,25.424075097762877,-0.00175
356,200.0,183.86,28.291036080634335,-0.00155
357,200.0,170.74,22.06811730142757,-0.00224
358,200.0,178.23,18.38185218839784,-0.00079
359,200.0,190.09,14.619696021063666,-0.00194
360,196.0,165.94,37.262848331950195,-0.00188
361,200.0,175.67,22.743506116553153,-0.00174
362,200.0,188.98,19.79570906537628,-0.00198
363,200.0,184.17,18.814714638269816,-0.00191
364,193.27,172.35,33.48085791122751,-0.00151
365,200.0,174.26,17.822220991291676,-0.0024
366,200.0,170.02,22.146774397356737,-0.00166
367,200.0,174.86,17.962965984771234,-0.00468
368,200.0,172.86,25.580704213548078,-0.00143
369,200.0,181.58,24.71535299540764,-0.00256
370,200.0,182.31,22.741752775465002,-0.0009
371,200.0,181.47,22.469404912475238,-0.00162
372,200.0,189.98,11.886931160344941,-0.0009
373,185.75,158.12,52.69622737188566,-0.00254
374,200.0,181.99,21.885045666525045,-0.00232
375,200.0,179.33,24.403134661159587,-0.00172
376,188.82,154.18,51.952965874897075,-0.00254
377,200.0,186.05,16.15295546623492,-0.00121
378,200.0,181.02,22.83226577986983,-0.00166
379,200.0,179.92,16.972643541598224,-0.00162
380,200.0,184.45,20.007880687961684,-0.00204
381,200.0,175.1,19.72945498546903,-0.00093
382,200.0,187.02,17.486878947430274,-0.0025
383,200.0,185.91,14.174937415133462,-0.00221
384,200.0,180.96,19.303024772674664,-0.00159
385,200.0,179.14,25.06458365292865,-0.00196
386,200.0,181.02,16.04111280872249,-0.00204
387,194.55,172.2,28.85171855750443,-0.00248
388,194.64,166.85,48.7997962141687,-0.00163
389,200.0,184.99,26.934022708928012,-0.0021
390,200.0,187.05,21.419248454792637,-0.00276
391,200.0,185.34,12.00297459898861,-0.00228
392,200.0,181.14,19.28177254353428,-0.00292
393,200.0,185.7,19.086329162294728,-0.00154
394,200.0,178.38,24.609085161748446,-0.00183
395,200.0,181.74,15.424720117159364,-0.00285
396,200.0,180.16,19.64621934055068,-0.00284
397,200.0,181.03,9.476706905689916,-0.0007
398,200.0,167.69,13.459167709406422,-0.00021
399,200.0,174.59,23.514197815425888,-0.0014
400,200.0,182.13,16.671622877263218,-0.00091
401,200.0,178.04,20.272331931220016,-0.00237
402,200.0,171.28,21.99247910337399,-0.00178
403,200.0,164.15,15.201646822574006,-0.00139
404,200.0,182.29,18.857628280045553,-0.00176
405,196.36,164.07,34.378938213188235,-0.00262
406,200.0,178.68,21.989180951437596,-0.0017
407,200.0,178.77,21.728056644934952,-0.00189
408,194.0,158.79,29.56979790463214,-0.00202
409,193.36,180.93,37.40027648925076,-0.00167
410,200.0,184.51,16.775503648065463,-0.00162
411,200.0,185.37,18.032798713013182,-0.0015
412,195.55,171.71,36.42905129171115,-0.00307
413,200.0,180.76,12.676720072095396,-0.00257
414,200.0,174.89,20.935530802671835,-0.00165
415,200.0,185.39,18.4485235596825,-0.00049
416,200.0,167.3,14.118624328950272,-0.00153
417,200.0,185.14,12.069886113785644,-0.00209
418,200.0,185.27,24.01087295640663,-0.00121
419,200.0,184.45,24.081020687954943,-0.00237
420,200.0,187.12,19.933137121719852,-0.00234
421,200.0,179.88,19.384897160351994,-0.00116
422,200.0,180.62,23.385301684214642,-0.00264
423,200.0,177.58,10.96455617740255,-0.00241
424,200.0,182.43,21.217101818480728,-0.0014
425,200.0,171.09,18.191198906091344,-0.0006
426,200.0,188.75,18.926867344635927,-0.00246
427,200.0,183.89,19.568659421822908,-0.00389
428,200.0,182.2,23.087959161123376,-0.00145
429,200.0,182.44,17.046630068253773,-0.00237
430,200.0,177.98,12.74550907500374,-0.00226
431,200.0,185.47,15.052023077894566,-0.0014
432,200.0,191.55,17.71120585074951,-0.00279
433,200.0,186.97,19.30630674702794,-0.00179
434,200.0,177.4,18.078453379808344,-0.00126
435,200.0,186.61,17.95425620003943,-0.00183
436,200.0,189.95,17.279792057314506,-0.00089
437,200.0,173.17,10.04561869182764,-0.00312
438,200.0,181.79,14.004179513116318,-0.00208
439,200.0,172.85,17.317796632401457,-0.00252
440,200.0,177.55,13.889405392346069,-0.00193
441,194.91,173.63,32.641998365315345,-0.00234
442,200.0,181.28,20.687939012106014,-0.00237
443,200.0,179.43,20.18686984244341,-0.003
444,200.0,180.14,17.147715090036193,-0.002
445,200.0,172.87,16.97842842839478,-0.00186
446,200.0,183.53,15.914671089904337,-0.00152
447,190.73,163.43,38.19824217564274,-0.00249
448,200.0,166.23,20.312161670186537,-0.00057
449,192.0,183.79,42.969274275588674,-0.00404
450,193.36,166.76,37.2305076584524,-0.00357
451,200.0,194.83,23.673964277947775,-0.00196
452,200.0,184.39,16.678837674521837,-0.00189
453,200.0,184.18,21.19941163023732,-0.00113
454,200.0,175.92,22.737780216983072,-0.00198
455,200.0,187.24,15.670810074408742,-0.00074
456,200.0,184.51,22.276803568860874,-0.00202
457,200.0,200.93,9.89336794072857,-0.00163
458,200.0,188.91,14.591497479075137,-0.00161
459,200.0,188.85,12.709593620776182,-0.00275
460,196.0,169.83,35.35301006479611,-0.00167
461,186.17,158.71,48.128881952759265,-0.00237
462,200.0,183.35,19.93749770658505,-0.00204
463,193.45,167.4,41.29251644701892,-0.00236
464,193.27,161.49,44.22740711260281,-0.00309
465,191.55,170.33,41.098968114488855,-0.00278
466,200.0,173.82,16.87568775986691,-0.00235
467,200.0,174.54,18.142727841411862,-0.00169
468,192.45,155.32,42.08853755330534,-0.00438
469,178.67,147.06,61.35964024885219,-0.00312
470,187.27,160.42,55.47900409518037,-0.00321
471,194.36,161.76,44.28298573742296,-3e-05
472,200.0,188.09,16.12196063935108,-0.00238
473,187.91,158.32,52.757989891708,-0.00245
474,200.0,177.5,21.509128572109606,-0.00054
475,200.0,192.51,15.55841194120478,-0.00165
476,192.64,173.72,37.6110383800976,-0.0023
477,200.0,182.32,12.111426350608747,-0.0035
478,191.82,170.95,42.92338750360649,-0.004
479,192.27,169.23,35.1170875326615,-0.00125
480,200.0,178.91,25.45642588327921,-0.00241
481,200.0,183.62,22.344265392471875,-0.00074
482,200.0,189.76,17.949367112839198,-0.0012
483,200.0,177.28,28.365653304793163,-0.00209
484,200.0,184.13,23.050197508820375,-0.00319
485,200.0,178.95,12.705581731383075,-0.00124
486,200.0,187.85,16.620153980374,-0.00209
487,189.73,170.69,63.314462158804716,-0.00339
488,200.0,174.52,15.578032532997439,-0.0014
489,195.27,178.51,45.53117513677493,-0.00076
490,188.18,161.12,46.842411650266826,-0.00488
491,200.0,179.76,22.45726014513842,-0.00079
492,200.0,186.14,13.292195794922671,-0.001
493,200.0,179.54,18.262247257583653,-0.0012
494,200.0,186.88,12.235642576213504,-0.00183
495,200.0,188.54,7.542392748338162,-0.00167
496,188.45,158.68,50.420856881356684,-0.00326
497,200.0,181.35,13.513897848036464,-0.00216
498,192.18,166.68,40.6762429288873,-0.00336
499,200.0,184.57,22.08785190693225,-0.00103
500,195.09,161.45,41.20185406127311,-0.00109
501,195.09,167.73,42.751240388234834,-0.0007
502,200.0,188.8,16.210383899853948,-0.00179
503,200.0,183.74,17.445457264300533,-0.00149
504,200.0,188.29,13.94316367056232,-0.00221
505,200.0,176.66,24.44193518374987,-0.0011
506,200.0,182.9,22.558087718719595,-0.00325
507,200.0,187.79,14.902420756826368,-0.00188
508,200.0,176.28,20.483967510214015,-0.00065
509,200.0,183.29,12.944694778289396,-0.00179
510,195.09,169.57,43.88334416396068,-0.00063
511,200.0,186.25,15.797125919105547,-0.00146
512,200.0,168.49,16.19453120553504,-0.00216
513,200.0,178.14,13.411774926504823,-0.00279
514,200.0,185.45,22.490281024937502,-0.00112
515,200.0,180.6,17.53239318264252,-0.00128
516,196.73,183.56,43.700824821045224,-0.00144
517,200.0,184.71,18.262761071371514,-0.00127
518,200.0,186.07,21.710305315227018,-0.00277
519,200.0,185.96,17.2101068453769,-0.00116
520,200.0,185.09,16.432606787351688,-0.00223
521,200.0,175.85,12.2672123547324,-0.00274
522,200.0,181.84,11.31949274051233,-0.00127
523,200.0,175.06,18.130875570558675,-0.00231
524,200.0,179.47,16.646602572182026,-0.0012
525,200.0,176.11,19.18201111692337,-0.00053
526,200.0,179.35,16.01423301072838,-0.00092
527,200.0,178.86,22.68602951416589,-0.00281
528,200.0,178.72,16.139854142084918,-0.00141
529,200.0,181.19,20.47404927483649,-0.00146
530,200.0,178.39,15.589477010301582,-0.0033
531,200.0,187.2,20.09137393852626,-0.00279
532,200.0,183.12,17.8294087363195,-0.00253
533,200.0,171.35,16.56775132510751,-0.00341
534,200.0,189.64,22.01067602161974,-0.00398
535,200.0,183.68,21.139209764284153,-0.00262
536,200.0,187.13,14.096694208970964,-0.00073
537,200.0,179.67,20.676506020719664,-0.00279
538,200.0,175.74,18.19042885124163,-0.00115
539,200.0,171.74,12.64041537305769,-0.00091
540,200.0,183.96,16.40090385244337,-0.0026
541,200.0,185.27,13.930019841388761,-0.00184
542,200.0,182.25,20.904374814958917,-0.00187
543,200.0,187.23,12.70805217598133,-0.00266
544,200.0,183.69,21.988079743178748,-0.00224
545,200.0,184.23,19.44594697838917,-0.00238
546,200.0,181.03,19.24629442167633,-0.00098
547,200.0,178.8,16.367780287193977,-0.00184
548,200.0,188.1,15.776254423791594,-0.00152
549,200.0,184.9,20.38866053127174,-0.00177
550,200.0,180.08,18.021020086444842,-0.00196
551,200.0,177.98,17.829385618292815,-0.00108
552,200.0,183.19,15.782775518982454,-0.0011
553,200.0,187.25,14.722352191797281,-0.00235
554,200.0,181.85,15.340274809053515,-0.00261
555,200.0,177.51,22.466652261581878,-0.00235
556,200.0,188.0,23.620246084504565,-0.00082
557,200.0,175.28,21.54627232575746,-0.00173
558,200.0,171.02,15.338335848498387,-0.00323
559,195.36,170.53,35.08823764703023,-0.00099
560,200.0,166.64,16.262999700750658,-0.00156
561,200.0,179.86,23.576902715900694,-0.00273
562,200.0,187.93,24.18481195287891,-0.00191
563,200.0,174.62,23.442422467703285,-0.00057
564,200.0,184.81,15.876885367038339,-0.00229
565,200.0,179.01,21.27170431036414,-0.00092
566,200.0,189.5,20.375726803812487,-0.001
567,200.0,180.93,17.9031550562326,-0.00322
568,186.18,151.36,43.83176385181137,-0.0005
569,186.58,167.38,48.719780051717784,-0.00266
570,200.0,174.81,21.192117421061464,-0.00355
571,192.73,172.97,44.41814013405918,-0.00097
572,200.0,185.17,13.690683455379475,-0.0033
573,200.0,164.18,18.85450905971804,-0.00076
574,200.0,183.23,19.7510740701955,-0.00164
575,200.0,175.85,20.003963820270993,-0.00222
576,193.18,172.34,38.7243451339459,-0.00149
577,200.0,180.41,18.577649991186718,-0.00295
578,200.0,173.61,18.98881430080515,-0.00311
